timestamp_iso,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
2026-05-09T16:01:43.980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2026-05-09T16:01:44.377,0.3212,0.7919,-0.0006,0.5766,0.4651,0.0734,0.6677
2026-05-09T16:01:44.394,0.3168,0.7975,0.0044,0.5606,0.4910,0.0604,0.6641
2026-05-09T16:01:44.457,0.3109,0.8029,0.0098,0.5471,0.5096,0.0488,0.6622
2026-05-09T16:01:44.484,0.2922,0.8106,0.0233,0.5393,0.5036,0.0235,0.6746
2026-05-09T16:01:44.501,0.2795,0.8149,0.0330,0.5221,0.5085,0.0044,0.6847
2026-05-09T16:01:44.526,0.2657,0.8201,0.0433,0.4988,0.5246,-0.0212,0.6896
2026-05-09T16:01:44.544,0.2555,0.8232,0.0485,0.4915,0.5072,-0.0075,0.7079
2026-05-09T16:01:44.580,0.2485,0.8266,0.0514,0.4810,0.5045,-0.0200,0.7168
2026-05-09T16:01:44.595,0.2437,0.8317,0.0493,0.4652,0.5238,-0.0758,0.7096
2026-05-09T16:01:44.615,0.2397,0.8344,0.0490,0.4601,0.5365,-0.1027,0.6999
2026-05-09T16:01:44.626,0.2321,0.8400,0.0495,0.4514,0.5495,-0.1395,0.6891
2026-05-09T16:01:44.647,0.2289,0.8439,0.0494,0.4436,0.5536,-0.1588,0.6867
2026-05-09T16:01:44.671,0.2263,0.8490,0.0495,0.4340,0.5542,-0.1811,0.6869
2026-05-09T16:01:44.696,0.2251,0.8552,0.0497,0.4191,0.5520,-0.1983,0.6930
2026-05-09T16:01:44.718,0.2229,0.8658,0.0513,0.3973,0.5402,-0.2070,0.7124
2026-05-09T16:01:44.733,0.2233,0.8716,0.0494,0.3870,0.5518,-0.2097,0.7083
2026-05-09T16:01:44.748,0.2244,0.8767,0.0489,0.3829,0.5579,-0.2056,0.7070
2026-05-09T16:01:44.761,0.2264,0.8817,0.0477,0.3785,0.5669,-0.2099,0.7009
2026-05-09T16:01:44.773,0.2275,0.8867,0.0469,0.3690,0.5748,-0.2168,0.6975
2026-05-09T16:01:44.783,0.2291,0.8913,0.0466,0.3598,0.5805,-0.2259,0.6947
